date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,customer_cancel_reason,driver_cancel_reason,incomplete_reason,booking_value,ride_distance,driver_rating,customer_rating
27-11-2025,02:23,BLR4000775,Success,CUST10356,eBike,Whitefield,Banaswadi,3,16.9,,,,60.42,2.77,4,5
23-11-2025,12:13,BLR4000776,Cancelled_by_Customer,CUST10573,Prime_Plus,Cooke_Town,Mahadevapura,,,Driver_not_moving,,,,,,
20-11-2025,23:48,BLR4000777,Cancelled_by_Driver,CUST10144,Bike,Brigade_Road,Kanakapura_Road,,,,Customer_issue,,,,,
10-11-2025,01:47,BLR4000778,Success,CUST10795,Prime_Sedan,Banaswadi,Sarjapur_Road,8.5,25.2,,,,87.71,3.85,3,3
20-11-2025,02:23,BLR4000779,Cancelled_by_Customer,CUST10574,Auto,Electronic_City,Vijayanagar,,,Change_of_plans,,,,,,
12-11-2025,10:32,BLR4000780,Success,CUST10309,Auto,Yelahanka,Whitefield,10.7,18.9,,,,83.2,4.84,5,4
18-11-2025,18:32,BLR4000781,Success,CUST10023,Mini,Malleshwaram,Malleshwaram,4.3,14.5,,,,48.29,1.22,3,5
09-11-2025,10:29,BLR4000782,Success,CUST10280,Prime_Sedan,Brigade_Road,Rajajinagar,13.4,20.7,,,,91.37,2.06,5,4
07-11-2025,20:35,BLR4000783,Success,CUST10006,eBike,Vijayanagar,Banerghatta_Road,3.2,21.4,,,,77.95,3.18,3,4
30-11-2025,01:49,BLR4000784,Success,CUST10223,Prime_Sedan,Yeshwanthpur,Peenya,9.7,18.1,,,,107,3.94,4,3
09-11-2025,00:36,BLR4000785,Success,CUST10629,Bike,Kanakapura_Road,Shivaji_Nagar,13.9,28.3,,,,197.13,15.19,3,4
24-11-2025,10:51,BLR4000786,Success,CUST10102,Mini,Banashankari,Rajajinagar,14,22.7,,,,74.18,2.95,4,4
01-11-2025,01:03,BLR4000787,Cancelled_by_Customer,CUST10481,Mini,Lavelle_Road,Adugodi,,,Wrong_address,,,,,,
03-11-2025,01:12,BLR4000788,Success,CUST10578,Prime_Plus,Richmond_Town,Frazer_Town,12.2,17.9,,,,117.51,3.22,3,4
17-11-2025,16:01,BLR4000789,Success,CUST10492,Prime_SUV,Kumaraswamy_Layout,Bommanahalli,6.2,13,,,,187.5,10.5,5,3
02-11-2025,11:24,BLR4000790,Success,CUST10315,eBike,Bellandur,Brigade_Road,1.7,9.1,,,,74.04,4,4,4
09-11-2025,04:22,BLR4000791,Success,CUST10276,Prime_Sedan,Domlur,JP_Nagar,5.4,18.5,,,,96.27,4.42,3,4
10-11-2025,09:56,BLR4000792,Success,CUST10176,eBike,Sarjapur_Road,Bellandur,3.5,16.2,,,,141.78,5.87,4,5
13-11-2025,15:48,BLR4000793,Cancelled_by_Customer,CUST10002,Prime_Plus,Peenya,Bommanahalli,,,Wrong_address,,,,,,
10-11-2025,01:51,BLR4000794,Success,CUST10207,Prime_Sedan,Kanakapura_Road,Mahadevapura,5,14.2,,,,161.26,5.17,3,4
03-11-2025,09:17,BLR4000795,Success,CUST10595,Bike,Jayanagar,Sadashivanagar,7.6,19.7,,,,77.89,4.35,3,5
19-11-2025,15:04,BLR4000796,Success,CUST10608,Auto,Richmond_Town,Rajajinagar,9.2,15.9,,,,61.65,2.88,4,3
04-11-2025,14:40,BLR4000797,Incomplete,CUST10695,eBike,Jayanagar,Adugodi,,,,,Other_issue,,,,
11-11-2025,13:27,BLR4000798,Success,CUST10599,Bike,KR_Puram,Hennur,1.9,20.8,,,,140.85,10.08,4,3
03-11-2025,15:23,BLR4000799,Success,CUST10717,Prime_SUV,Jayanagar,BTM_Layout,10.7,19.4,,,,129.72,3.77,4,3
11-11-2025,22:59,BLR4000800,Cancelled_by_Driver,CUST10363,Auto,Hoodi,BTM_Layout,,,,Customer_issue,,,,,
06-11-2025,10:36,BLR4000801,Success,CUST10601,Mini,Wilson_Garden,Electronic_City,2.9,16.7,,,,90.06,4,4,4
18-11-2025,06:41,BLR4000802,Cancelled_by_Driver,CUST10229,Mini,Horamavu,Lavelle_Road,,,,Customer_sick,,,,,
08-11-2025,00:49,BLR4000803,Success,CUST10255,Prime_SUV,Frazer_Town,Yeshwanthpur,13.1,21.6,,,,60.61,2.04,4,3
29-11-2025,09:44,BLR4000804,Success,CUST10157,Prime_SUV,Frazer_Town,Sanjay_Nagar,12.6,17.3,,,,48.52,1.23,3,4
27-11-2025,12:06,BLR4000805,Incomplete,CUST10708,Prime_Sedan,Hennur,RT_Nagar,,,,,Other_issue,,,,
19-11-2025,00:11,BLR4000806,Success,CUST10085,Auto,Whitefield,Kanakapura_Road,2.1,6,,,,156.42,6.75,4,5
22-11-2025,06:17,BLR4000807,Cancelled_by_Customer,CUST10539,Mini,Nagawara,Domlur,,,Driver_asked_to_cancel,,,,,,
22-11-2025,23:05,BLR4000808,Cancelled_by_Customer,CUST10103,Bike,RT_Nagar,Hennur,,,Wrong_address,,,,,,
23-11-2025,12:25,BLR4000809,Success,CUST10742,Prime_Sedan,Bellandur,Brookefield,14.6,30.3,,,,200.82,6.93,3,3
23-11-2025,21:58,BLR4000810,Success,CUST10220,Prime_Plus,BTM_Layout,Cooke_Town,13.6,17.7,,,,48.89,1.26,5,4
03-11-2025,20:04,BLR4000811,Cancelled_by_Driver,CUST10749,Prime_Sedan,Electronic_City,JP_Nagar,,,,Customer_sick,,,,,
23-11-2025,09:02,BLR4000812,Success,CUST10033,Auto,Wilson_Garden,Whitefield,11.3,28.6,,,,55.91,2.36,4,5
29-11-2025,19:57,BLR4000813,Success,CUST10543,Prime_SUV,Mahadevapura,Yeshwanthpur,4.2,12.8,,,,84.24,3.62,5,4
30-11-2025,13:57,BLR4000814,Success,CUST10022,Prime_Sedan,Brigade_Road,Sadashivanagar,2.1,15.1,,,,91.83,4.12,4,5
29-11-2025,16:13,BLR4000815,Cancelled_by_Customer,CUST10394,Auto,Horamavu,Hebbal,,,Wrong_address,,,,,,
26-11-2025,14:14,BLR4000816,Success,CUST10207,Bike,KR_Puram,Whitefield,9.1,23.7,,,,115.96,4.3,3,5
01-11-2025,09:26,BLR4000817,Success,CUST10427,Auto,Sarjapur_Road,Malleshwaram,3.5,23.3,,,,41.7,1.06,5,4
09-11-2025,19:58,BLR4000818,Success,CUST10614,Mini,Basavanagudi,Banaswadi,6,24.4,,,,69.97,2.66,5,3
09-11-2025,02:32,BLR4000819,Success,CUST10587,eBike,Frazer_Town,Yeshwanthpur,7.8,17.9,,,,103.13,6.65,5,4
20-11-2025,09:06,BLR4000820,Success,CUST10251,eBike,Basavanagudi,KR_Puram,11.3,13.4,,,,169.24,10.09,4,5
22-11-2025,00:39,BLR4000821,Success,CUST10648,Prime_Sedan,Hennur,Yeshwanthpur,11,28.6,,,,63.78,2.25,4,3
29-11-2025,13:41,BLR4000822,Success,CUST10727,eBike,Nagawara,Bellandur,12.3,24.2,,,,112.86,4.11,4,5
24-11-2025,03:08,BLR4000823,Cancelled_by_Customer,CUST10588,Bike,Marathahalli,Mahadevapura,,,Change_of_plans,,,,,,
09-11-2025,02:50,BLR4000824,Success,CUST10740,Auto,Yelahanka,Sarjapur_Road,13.7,22.9,,,,178.32,8.08,4,3
06-11-2025,08:38,BLR4000825,Incomplete,CUST10188,Auto,Sanjay_Nagar,Koramangala,,,,,Vehicle_breakdown,,,,
06-11-2025,08:29,BLR4000826,Success,CUST10118,Prime_Sedan,Sanjay_Nagar,Kanakapura_Road,2.1,5.4,,,,253.78,14.92,3,4
06-11-2025,21:16,BLR4000827,Incomplete,CUST10157,Prime_SUV,Yelahanka,Koramangala,,,,,Customer_demand,,,,
29-11-2025,09:36,BLR4000828,Cancelled_by_Customer,CUST10336,eBike,Domlur,Cooke_Town,,,Wrong_address,,,,,,
20-11-2025,14:25,BLR4000829,Incomplete,CUST10632,Prime_SUV,Yeshwanthpur,Horamavu,,,,,Other_issue,,,,
23-11-2025,21:03,BLR4000830,Success,CUST10692,eBike,Richmond_Town,Malleshwaram,6.2,24.9,,,,135.09,9.55,4,4
25-11-2025,21:44,BLR4000831,Success,CUST10544,Prime_Plus,Jayanagar,MG_Road,9.1,25.6,,,,90.32,4.02,4,4
15-11-2025,19:15,BLR4000832,Success,CUST10563,Prime_SUV,Brookefield,Sarjapur_Road,13.3,31.4,,,,147.06,7.8,4,4
23-11-2025,14:25,BLR4000833,Incomplete,CUST10035,Auto,Indiranagar,Mahadevapura,,,,,Other_issue,,,,
13-11-2025,12:19,BLR4000834,Cancelled_by_Customer,CUST10515,eBike,Kengeri,Banashankari,,,Wrong_address,,,,,,
27-11-2025,07:25,BLR4000835,Success,CUST10388,Prime_Plus,Frazer_Town,Adugodi,6.6,14,,,,59.31,1.95,4,4
06-11-2025,17:32,BLR4000836,Cancelled_by_Customer,CUST10375,Prime_SUV,Adugodi,Frazer_Town,,,Change_of_plans,,,,,,
23-11-2025,05:12,BLR4000837,Cancelled_by_Customer,CUST10199,Prime_Plus,Bellandur,Brookefield,,,Driver_not_moving,,,,,,
25-11-2025,07:51,BLR4000838,Success,CUST10405,Mini,Kanakapura_Road,Koramangala,7.6,14,,,,95.72,4.38,3,4
05-11-2025,22:25,BLR4000839,Cancelled_by_Customer,CUST10664,Prime_Sedan,Cooke_Town,New_BEL_Road,,,Change_of_plans,,,,,,
22-11-2025,08:47,BLR4000840,Incomplete,CUST10739,Prime_SUV,Shivaji_Nagar,Sarjapur_Road,,,,,Other_issue,,,,
04-11-2025,20:03,BLR4000841,Cancelled_by_Driver,CUST10691,Mini,Sarjapur_Road,Bommanahalli,,,,Personal_and_car_issues,,,,,
21-11-2025,02:15,BLR4000842,Success,CUST10065,Mini,Sanjay_Nagar,Kanakapura_Road,6.3,15.2,,,,82.44,2.58,5,4
07-11-2025,03:12,BLR4000843,Success,CUST10568,Auto,Yeshwanthpur,Wilson_Garden,13.3,27.2,,,,45.54,1.41,3,4
22-11-2025,01:31,BLR4000844,Success,CUST10472,Prime_Plus,Marathahalli,New_BEL_Road,6.6,14.3,,,,130.8,6.72,5,5
01-11-2025,19:48,BLR4000845,Cancelled_by_Driver,CUST10261,Auto,Kengeri,Marathahalli,,,,Customer_sick,,,,,
02-11-2025,20:50,BLR4000846,Success,CUST10760,Auto,Frazer_Town,Kanakapura_Road,3.6,19.4,,,,174.78,7.87,3,4
24-11-2025,07:59,BLR4000847,Cancelled_by_Driver,CUST10245,Mini,MG_Road,Peenya,,,,Exceeds_people_limit,,,,,
16-11-2025,03:43,BLR4000848,Success,CUST10742,Prime_Plus,Rajajinagar,Hoodi,6.6,20.5,,,,122.6,6.17,4,5
01-11-2025,19:07,BLR4000849,Success,CUST10758,Prime_Plus,Indiranagar,Richmond_Town,8.4,17.1,,,,125.62,6.37,3,3
01-11-2025,14:53,BLR4000850,Success,CUST10357,Bike,Cooke_Town,Bommanahalli,13.6,19.9,,,,88.97,4.01,5,3
15-11-2025,01:25,BLR4000851,Success,CUST10600,Auto,Peenya,Jayanagar,6.3,17.5,,,,48.42,1.67,5,4
28-11-2025,16:04,BLR4000852,Success,CUST10012,Prime_Plus,Frazer_Town,Brookefield,13.1,28.2,,,,110.67,2.92,3,3
29-11-2025,01:23,BLR4000853,Cancelled_by_Customer,CUST10501,Prime_Plus,Basavanagudi,Hebbal,,,Driver_asked_to_cancel,,,,,,
21-11-2025,12:02,BLR4000854,Success,CUST10243,Mini,Bommanahalli,Koramangala,9.1,22.6,,,,208.25,11.88,5,4
04-11-2025,01:36,BLR4000855,Success,CUST10484,Prime_SUV,Malleshwaram,Bommanahalli,6.6,12.6,,,,152.57,8.17,3,4
25-11-2025,15:23,BLR4000856,Success,CUST10276,Bike,Sadashivanagar,Electronic_City,7.1,10.4,,,,93.16,2.92,3,3
06-11-2025,05:05,BLR4000857,Success,CUST10497,Auto,Richmond_Town,Shivaji_Nagar,4.5,22.6,,,,80.64,2.16,3,4
28-11-2025,21:36,BLR4000858,Success,CUST10604,eBike,Banaswadi,KR_Puram,1,15.1,,,,109.06,3.88,4,4
06-11-2025,20:37,BLR4000859,Cancelled_by_Driver,CUST10323,Auto,Kumaraswamy_Layout,HSR_Layout,,,,Customer_issue,,,,,
24-11-2025,10:29,BLR4000860,Incomplete,CUST10195,Mini,Yelahanka,Kumaraswamy_Layout,,,,,Customer_demand,,,,
28-11-2025,10:15,BLR4000861,Success,CUST10705,eBike,Malleshwaram,Hoodi,2.3,7.4,,,,106.68,6.97,4,4
07-11-2025,01:47,BLR4000862,Success,CUST10035,Auto,Kumaraswamy_Layout,Kengeri,10.6,18.3,,,,113.76,4.17,4,3
21-11-2025,13:18,BLR4000863,Success,CUST10702,Mini,Sadashivanagar,Horamavu,4.3,19.3,,,,58.84,1.92,4,4
16-11-2025,17:30,BLR4000864,Cancelled_by_Customer,CUST10464,eBike,Hennur,Kumaraswamy_Layout,,,Change_of_plans,,,,,,
06-11-2025,20:50,BLR4000865,Success,CUST10296,Prime_SUV,Rajajinagar,Koramangala,5.3,10.4,,,,113.33,5.56,4,4
14-11-2025,21:49,BLR4000866,Success,CUST10578,eBike,JP_Nagar,Banaswadi,11.3,23.2,,,,113.24,7.57,4,4
11-11-2025,02:59,BLR4000867,Success,CUST10440,Mini,Ulsoor,JP_Nagar,10.6,24.5,,,,54.15,1.61,5,4
27-11-2025,03:24,BLR4000868,Cancelled_by_Customer,CUST10308,Mini,BTM_Layout,Mahadevapura,,,Driver_not_moving,,,,,,
21-11-2025,07:52,BLR4000869,Incomplete,CUST10651,Bike,Koramangala,Banashankari,,,,,Customer_demand,,,,
16-11-2025,21:08,BLR4000870,Cancelled_by_Customer,CUST10380,Mini,Cooke_Town,Yeshwanthpur,,,Change_of_plans,,,,,,
19-11-2025,16:18,BLR4000871,Cancelled_by_Customer,CUST10000,Mini,Brookefield,KR_Puram,,,Driver_asked_to_cancel,,,,,,
14-11-2025,00:49,BLR4000872,Success,CUST10622,Prime_Sedan,Yeshwanthpur,Wilson_Garden,4.2,17,,,,50.19,1.35,5,3
11-11-2025,16:55,BLR4000873,Success,CUST10008,Prime_Plus,MG_Road,HSR_Layout,8.8,25.2,,,,72.91,2.86,4,4
28-11-2025,05:13,BLR4000874,Cancelled_by_Customer,CUST10664,Mini,Electronic_City,Nagawara,,,Driver_not_moving,,,,,,
19-11-2025,21:44,BLR4000875,Success,CUST10416,Prime_SUV,Kumaraswamy_Layout,Bellandur,10.3,16,,,,51.19,1.41,3,5
14-11-2025,16:36,BLR4000876,Cancelled_by_Driver,CUST10235,Auto,Electronic_City,Yeshwanthpur,,,,Customer_sick,,,,,
16-11-2025,11:27,BLR4000877,Cancelled_by_Customer,CUST10441,Bike,JP_Nagar,Basavanagudi,,,Driver_asked_to_cancel,,,,,,
04-11-2025,22:51,BLR4000878,Success,CUST10481,Prime_Plus,Vijayanagar,Richmond_Town,10.9,20.8,,,,173.46,9.56,5,4
02-11-2025,15:09,BLR4000879,Success,CUST10694,Auto,Kasturba_Road,Wilson_Garden,14.5,28.8,,,,78.04,4.37,4,3
15-11-2025,17:14,BLR4000880,Success,CUST10182,Prime_Sedan,MG_Road,RT_Nagar,14.4,31.3,,,,50.71,1.38,5,4
17-11-2025,08:18,BLR4000881,Success,CUST10576,Prime_Sedan,Kumaraswamy_Layout,Bellandur,3.6,8.2,,,,47.83,1.19,3,3
13-11-2025,04:24,BLR4000882,Incomplete,CUST10392,Auto,Richmond_Town,Whitefield,,,,,Vehicle_breakdown,,,,
10-11-2025,01:10,BLR4000883,Cancelled_by_Driver,CUST10516,Auto,Rajajinagar,Banaswadi,,,,Exceeds_people_limit,,,,,
17-11-2025,07:43,BLR4000884,Success,CUST10292,Bike,KR_Puram,Banaswadi,3.6,9.7,,,,59.34,2.67,5,4
04-11-2025,15:03,BLR4000885,Success,CUST10083,Prime_SUV,Malleshwaram,New_BEL_Road,12.4,18.3,,,,90.06,4,3,3
27-11-2025,09:52,BLR4000886,Success,CUST10525,Bike,Horamavu,Hoodi,1.1,17.9,,,,41.11,1.01,4,4
20-11-2025,20:24,BLR4000887,Success,CUST10371,Bike,Sadashivanagar,Marathahalli,10.6,16.8,,,,73.92,3.99,4,4
16-11-2025,05:22,BLR4000888,Incomplete,CUST10157,Prime_Sedan,Hoodi,Banaswadi,,,,,Vehicle_breakdown,,,,
08-11-2025,03:36,BLR4000889,Cancelled_by_Customer,CUST10395,Prime_SUV,Jayanagar,Hebbal,,,Change_of_plans,,,,,,
03-11-2025,07:04,BLR4000890,Incomplete,CUST10414,eBike,MG_Road,Lavelle_Road,,,,,Customer_demand,,,,
01-11-2025,11:43,BLR4000891,Cancelled_by_Customer,CUST10778,Prime_Plus,Banaswadi,Hebbal,,,Change_of_plans,,,,,,
05-11-2025,09:54,BLR4000892,Success,CUST10668,Mini,Sanjay_Nagar,Yeshwanthpur,5.9,21.1,,,,150.37,8.02,4,5
15-11-2025,11:53,BLR4000893,Incomplete,CUST10450,Prime_Sedan,Marathahalli,Yeshwanthpur,,,,,Customer_demand,,,,
07-11-2025,09:37,BLR4000894,Success,CUST10581,Prime_Sedan,Bommanahalli,Hebbal,1.6,8.8,,,,189.49,10.63,4,4
27-11-2025,04:37,BLR4000895,Success,CUST10668,Bike,HSR_Layout,BTM_Layout,2.7,20.8,,,,98.72,6.25,4,4
30-11-2025,01:40,BLR4000896,Success,CUST10581,Bike,Banashankari,RT_Nagar,2.7,16.7,,,,42.03,1.09,4,3
26-11-2025,11:03,BLR4000897,Success,CUST10026,Prime_Sedan,Cooke_Town,Lavelle_Road,8.6,17.1,,,,131.12,6.74,3,4
29-11-2025,14:50,BLR4000898,Success,CUST10083,Mini,Kengeri,Shivaji_Nagar,10.6,17.5,,,,93.01,3.17,4,3
21-11-2025,12:03,BLR4000899,Success,CUST10683,Prime_SUV,Frazer_Town,Domlur,14.8,28.6,,,,133.67,6.91,4,5
29-11-2025,20:39,BLR4000900,Success,CUST10515,eBike,Hebbal,Hoodi,3.2,18.7,,,,95.38,4.5,3,4
18-11-2025,19:13,BLR4000901,Success,CUST10078,Prime_Plus,Ulsoor,Mahadevapura,10.1,16.5,,,,78.01,3.2,4,4
29-11-2025,04:47,BLR4000902,Success,CUST10211,Prime_Plus,Adugodi,Brigade_Road,14.3,31,,,,165.24,5.34,4,3
19-11-2025,08:34,BLR4000903,Success,CUST10379,Auto,Kanakapura_Road,Richmond_Town,6.6,23.9,,,,65.09,3.19,3,4
24-11-2025,15:25,BLR4000904,Incomplete,CUST10715,Bike,Marathahalli,Banashankari,,,,,Other_issue,,,,
15-11-2025,07:55,BLR4000905,Success,CUST10575,Auto,Hoodi,Kasturba_Road,13.7,30.4,,,,96.39,6.04,5,3
16-11-2025,09:32,BLR4000906,Cancelled_by_Customer,CUST10369,Auto,Adugodi,Brookefield,,,Wrong_address,,,,,,
21-11-2025,09:58,BLR4000907,Success,CUST10286,Prime_SUV,Kasturba_Road,Koramangala,10.4,24.1,,,,61.84,2.12,5,4
12-11-2025,13:09,BLR4000908,Success,CUST10532,Auto,Brookefield,Banerghatta_Road,9.6,22.8,,,,188.48,8.7,4,3
20-11-2025,18:44,BLR4000909,Cancelled_by_Customer,CUST10201,Bike,Ulsoor,Hennur,,,Driver_asked_to_cancel,,,,,,
16-11-2025,01:53,BLR4000910,Cancelled_by_Customer,CUST10732,Prime_Sedan,Brookefield,Kanakapura_Road,,,AC_not_working,,,,,,
15-11-2025,13:02,BLR4000911,Cancelled_by_Customer,CUST10095,Prime_Sedan,Banashankari,Marathahalli,,,Wrong_address,,,,,,
20-11-2025,22:08,BLR4000912,Incomplete,CUST10510,Prime_SUV,JP_Nagar,Nagawara,,,,,Vehicle_breakdown,,,,
24-11-2025,20:58,BLR4000913,Cancelled_by_Driver,CUST10485,Mini,Domlur,Brigade_Road,,,,Exceeds_people_limit,,,,,
21-11-2025,02:21,BLR4000914,Success,CUST10244,Auto,Yeshwanthpur,Jayanagar,3.1,5.9,,,,105.99,6.91,4,4
26-11-2025,21:21,BLR4000915,Success,CUST10205,Bike,Bommanahalli,Malleshwaram,5.7,19.9,,,,65.03,3.18,4,5
02-11-2025,11:57,BLR4000916,Incomplete,CUST10137,Prime_Sedan,Whitefield,Hoodi,,,,,Other_issue,,,,
15-11-2025,21:16,BLR4000917,Success,CUST10435,Prime_Sedan,Banaswadi,Vijayanagar,6,21.1,,,,67.55,2.5,5,4
26-11-2025,17:05,BLR4000918,Cancelled_by_Driver,CUST10461,Prime_Plus,BTM_Layout,RT_Nagar,,,,Customer_issue,,,,,
22-11-2025,20:06,BLR4000919,Success,CUST10397,Auto,Indiranagar,Hoodi,9.9,19.6,,,,170.63,7.61,4,3
27-11-2025,05:08,BLR4000920,Success,CUST10491,Prime_SUV,Wilson_Garden,Shivaji_Nagar,12.2,30.5,,,,126.98,5.05,4,5
17-11-2025,12:01,BLR4000921,Success,CUST10434,Mini,New_BEL_Road,New_BEL_Road,14.5,19.9,,,,111.94,5.46,4,5
01-11-2025,11:22,BLR4000922,Success,CUST10143,Prime_Plus,Electronic_City,Brookefield,5.8,21.8,,,,97.03,4.47,4,4
08-11-2025,13:32,BLR4000923,Cancelled_by_Driver,CUST10393,Prime_Plus,Kengeri,New_BEL_Road,,,,Exceeds_people_limit,,,,,
13-11-2025,21:00,BLR4000924,Cancelled_by_Customer,CUST10247,Prime_SUV,Kengeri,Richmond_Town,,,Driver_asked_to_cancel,,,,,,
15-11-2025,12:19,BLR4000925,Success,CUST10079,Prime_SUV,Cooke_Town,Bommanahalli,8.6,26.4,,,,56.64,1.78,3,5
14-11-2025,11:21,BLR4000926,Success,CUST10343,Mini,Malleshwaram,Domlur,4,7.2,,,,213.78,7.5,4,3
22-11-2025,12:08,BLR4000927,Success,CUST10524,Bike,Brookefield,Wilson_Garden,7.3,24.4,,,,184.14,14.01,4,4
05-11-2025,03:02,BLR4000928,Cancelled_by_Customer,CUST10593,Auto,Frazer_Town,Vijayanagar,,,Driver_asked_to_cancel,,,,,,
22-11-2025,19:18,BLR4000929,Cancelled_by_Customer,CUST10015,Bike,JP_Nagar,Rajajinagar,,,Change_of_plans,,,,,,
06-11-2025,17:11,BLR4000930,Cancelled_by_Customer,CUST10530,eBike,Peenya,Marathahalli,,,Wrong_address,,,,,,
14-11-2025,22:56,BLR4000931,Cancelled_by_Customer,CUST10109,Auto,KR_Puram,JP_Nagar,,,Wrong_address,,,,,,
07-11-2025,12:29,BLR4000932,Cancelled_by_Driver,CUST10297,eBike,Peenya,RT_Nagar,,,,Exceeds_people_limit,,,,,
27-11-2025,19:52,BLR4000933,Success,CUST10189,Prime_Plus,Bommanahalli,Bellandur,4.5,22.1,,,,70.75,2.72,4,3
07-11-2025,04:14,BLR4000934,Cancelled_by_Customer,CUST10204,eBike,Sarjapur_Road,Indiranagar,,,Change_of_plans,,,,,,
08-11-2025,01:47,BLR4000935,Success,CUST10456,Mini,Wilson_Garden,Adugodi,10.9,26,,,,67.58,1,4,4
09-11-2025,13:26,BLR4000936,Success,CUST10497,Mini,Nagawara,Peenya,10.1,15.7,,,,78.82,3.25,4,4
28-11-2025,02:49,BLR4000937,Cancelled_by_Customer,CUST10681,Prime_Plus,Cooke_Town,KR_Puram,,,AC_not_working,,,,,,
23-11-2025,00:51,BLR4000938,Success,CUST10612,Mini,Basavanagudi,Yeshwanthpur,2.5,17.6,,,,57.44,1.83,4,4
22-11-2025,19:11,BLR4000939,Success,CUST10424,Auto,Horamavu,Cooke_Town,4.5,15.8,,,,117.56,4.4,5,3
04-11-2025,16:50,BLR4000940,Cancelled_by_Driver,CUST10398,Mini,MG_Road,Sanjay_Nagar,,,,Customer_issue,,,,,
26-11-2025,09:24,BLR4000941,Success,CUST10671,Auto,Sanjay_Nagar,Hoodi,11.3,27.4,,,,177.8,13.44,5,5
07-11-2025,07:37,BLR4000942,Cancelled_by_Customer,CUST10462,Prime_Sedan,Banaswadi,MG_Road,,,Change_of_plans,,,,,,
26-11-2025,17:41,BLR4000943,Success,CUST10255,Bike,Nagawara,Mahadevapura,6.9,20.5,,,,153.42,11.22,3,3
23-11-2025,09:24,BLR4000944,Success,CUST10709,Prime_Plus,Domlur,Richmond_Town,6.7,21.7,,,,84.65,3.64,5,5
06-11-2025,14:02,BLR4000945,Incomplete,CUST10532,Prime_Sedan,Jayanagar,Malleshwaram,,,,,Other_issue,,,,
20-11-2025,15:36,BLR4000946,Cancelled_by_Customer,CUST10351,Prime_Plus,Shivaji_Nagar,Kanakapura_Road,,,Driver_asked_to_cancel,,,,,,
25-11-2025,21:14,BLR4000947,Incomplete,CUST10747,Prime_Sedan,Kasturba_Road,Koramangala,,,,,Customer_demand,,,,
23-11-2025,03:55,BLR4000948,Cancelled_by_Customer,CUST10278,Mini,Kasturba_Road,Yeshwanthpur,,,Driver_asked_to_cancel,,,,,,
26-11-2025,19:14,BLR4000949,Success,CUST10308,eBike,Bommanahalli,Yeshwanthpur,11,14.9,,,,76.02,4.18,3,3
23-11-2025,03:28,BLR4000950,Success,CUST10151,Mini,Bommanahalli,Hoodi,4.6,7.4,,,,75.38,3.03,5,4
24-11-2025,14:04,BLR4000951,Success,CUST10281,Auto,KR_Puram,Domlur,14.9,34.5,,,,71.74,3.79,5,4
08-11-2025,00:27,BLR4000952,Success,CUST10373,Prime_Plus,Peenya,Sadashivanagar,12.3,17.4,,,,72.06,2.8,4,4
19-11-2025,11:13,BLR4000953,Success,CUST10399,Bike,Banerghatta_Road,Indiranagar,14.2,26.9,,,,78.16,4.38,4,3
12-11-2025,05:20,BLR4000954,Success,CUST10242,Mini,JP_Nagar,Koramangala,11.3,16,,,,78.35,3.22,4,4
30-11-2025,02:21,BLR4000955,Cancelled_by_Driver,CUST10302,Prime_Plus,Hebbal,Kumaraswamy_Layout,,,,Customer_sick,,,,,
23-11-2025,10:16,BLR4000956,Success,CUST10105,Prime_Sedan,Wilson_Garden,Kanakapura_Road,5.2,13.7,,,,149.28,6.29,5,4
19-11-2025,18:19,BLR4000957,Cancelled_by_Customer,CUST10002,Prime_Plus,Frazer_Town,Brigade_Road,,,Change_of_plans,,,,,,
01-11-2025,00:47,BLR4000958,Cancelled_by_Driver,CUST10410,eBike,Peenya,Banashankari,,,,Exceeds_people_limit,,,,,
13-11-2025,19:16,BLR4000959,Incomplete,CUST10715,Prime_Plus,Horamavu,Basavanagudi,,,,,Vehicle_breakdown,,,,
24-11-2025,21:28,BLR4000960,Success,CUST10164,Prime_SUV,Horamavu,KR_Puram,4.1,22.1,,,,69.03,1.83,3,3
23-11-2025,22:06,BLR4000961,Cancelled_by_Customer,CUST10385,eBike,Koramangala,Mahadevapura,,,Wrong_address,,,,,,
04-11-2025,16:06,BLR4000962,Success,CUST10705,Auto,Kumaraswamy_Layout,Hoodi,3.6,21.8,,,,79.54,4.5,4,3
10-11-2025,09:24,BLR4000963,Incomplete,CUST10774,Prime_SUV,Domlur,BTM_Layout,,,,,Customer_demand,,,,
14-11-2025,07:21,BLR4000964,Success,CUST10594,Mini,Kasturba_Road,Brigade_Road,14.3,16.3,,,,334.04,12.85,3,5
03-11-2025,03:08,BLR4000965,Success,CUST10568,eBike,Kumaraswamy_Layout,Yelahanka,8.4,10.6,,,,161.16,7.04,5,3
20-11-2025,07:24,BLR4000966,Success,CUST10635,Auto,Basavanagudi,Horamavu,13.2,18.8,,,,70.12,3.65,4,4
24-11-2025,17:27,BLR4000967,Cancelled_by_Customer,CUST10219,eBike,MG_Road,HSR_Layout,,,Change_of_plans,,,,,,
16-11-2025,22:34,BLR4000968,Success,CUST10121,Prime_Sedan,Vijayanagar,Frazer_Town,12.3,30,,,,112.81,5.52,4,5
09-11-2025,17:26,BLR4000969,Success,CUST10050,Bike,Koramangala,Electronic_City,10.2,17.7,,,,131.19,9.2,4,4
